fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
7.45389849255602;0.5678198554977687;0.22212716082510445;2.4067373115695023;0.0670052983677127;30.398940326457463;48.0;0.9952426949246278;3.4132626884304975;0.7307796985112041;12.353368655784752;1
7.623951965242921;0.28;0.42372586126001;2.092016011585693;0.05306453178857427;35.486693352642824;101.5;0.9938532996124559;3.280532265894287;0.5747903930485843;11.084032023171385;1
12.251084937470212;0.31;0.6683605707455913;2.116260384992851;0.07241869807503576;6.418698075035746;28.860433974988084;0.9984236592704765;2.9387617742370216;0.8213956602501191;9.995392435016681;1
9.833851478612255;0.4078387493799622;0.53;3.235939699317247;0.08359640426222617;3.0;10.0;0.9958005730877247;3.129349190483487;0.6918747067577005;11.590626466211498;1
10.4;0.3272299071193375;0.6247676023365263;2.7692211902148607;0.08372299071193376;5.030778809785139;21.96922119021486;0.9997322866184727;3.2596922119021485;0.748618066739839;11.187688476085944;1
9.401438701323697;0.36971225973526045;0.5100719350661849;2.3489209740072265;0.06456833831287564;12.503596753309244;25.0;0.9951446043571359;3.3500719350661847;0.7748920974007227;12.84676292202168;1
8.082155445638081;0.2877177744324634;0.35265555316604524;2.0722000430111858;0.05404977701313448;3.7468889366790954;7.746888936679095;0.9949987555746717;3.3468466767026097;0.6172200043011186;11.101244425328362;1
7.7;0.58;0.01;1.8;0.08800000000000001;12.0;18.0;0.9956799999999999;3.32;0.56;10.5;1
5.5271974551905805;0.7577834432414025;0.06456050896188383;1.5941401194917844;0.04572802544809419;12.970700597458922;88.24267514936473;0.9922592484133684;3.5551464970127054;0.8345605089618838;13.06987260455531;1
9.356723716043604;0.4507470795604004;0.3301494159120801;3.6917619112377773;0.09055229556922802;10.0;45.98505840879199;0.9988665634340221;3.3089540886154394;0.6837299647473194;10.094023363516797;1
6.58380923593029;0.41682563672475836;0.3160631849923093;2.3612697453100964;0.08385085026704298;24.387302546899033;34.774605093798066;0.9949755558914146;3.359714458441826;0.765142770779087;11.48380923593029;1
7.0402038259048565;0.4206021217967955;0.2720611477714569;2.1065307827300956;0.06253265391365048;14.46734608634952;28.26632695682524;0.9945055813215176;3.2806021217967953;0.7007040347492236;11.406530782730096;1
10.551202880169578;0.3917600500899057;0.4944001252247643;1.5455998747752357;0.06900807137811564;21.544001252247643;41.45599874775236;0.9963969626171976;3.1203197245055185;0.7827999373876179;10.310398872977123;1
9.4;0.28709678012315654;0.5470967801231565;2.6279570683087536;0.0774193560246313;6.0;17.430107329228115;0.9963139785341544;3.171505366461406;1.0103225391379043;11.829032198768434;1
13.40367982833066;0.681471022809513;0.7549586040135898;3.6917619112377773;0.09914296268231029;6.050413959864101;42.9495860401359;1.0012261015369006;2.956049675183692;0.6825206979932051;11.139503248163077;1
7.284468045105141;0.6609946898513432;0.08844680451051411;2.443324483085572;0.07884468045105142;16.144414943618575;33.14441494361857;0.9970913882048695;3.58;0.7188829887237147;11.016622415427861;1
11.154057710055296;0.3032771641270736;0.5472128606878457;2.549157461906104;0.08155742786243088;36.950997518508075;68.95099751850807;0.9986141177313841;3.2252372633867505;0.8391729599475225;11.078713931215441;1
8.259624020835648;0.2710563968746527;0.39701879895821757;2.2807519583287026;0.04872067885403932;4.0;10.0;0.9936494360312534;3.3121127937493053;0.7029812010417824;12.710563968746527;1
7.17092253898399;0.48799630177940273;0.06927306347459976;3.6917619112377773;0.08689188407633928;10.072693652540025;18.0;0.9967934760623743;3.372907746101601;0.6734575712713978;11.170922538983989;1
7.43080926437625;0.46978467298365634;0.24810694828218735;2.2345953678118753;0.06027023160940625;6.0;11.827023160940625;0.9946438309948649;3.424432084484656;0.7096213896564375;11.70757220687125;1
7.582850293705115;0.2947141715617519;0.5742834312350383;3.6917619112377773;0.03995692596732864;37.103562867131394;101.5;0.9924939856167808;3.0760728554781007;0.47828502937051154;12.141425146852558;1
7.869617370955154;0.39339234741910306;0.39339234741910306;3.6917619112377773;0.07246411580636769;23.89282316127354;42.0;0.9943367561503079;3.295358841936323;0.7423205790318385;12.76607652580897;1
9.314224338346362;0.307137947067709;0.4114052485716178;2.114267301503909;0.06771293544361998;13.0;26.14310264661455;0.9951300085926315;3.3028448676692723;0.805724105864582;11.999914073684907;1
13.40367982833066;0.6416505832741053;0.6980722618201505;3.6917619112377773;0.08947228450942557;6.619277381798496;42.3807226182015;1.0012261015369006;3.0243132858158193;0.7109638690899248;10.456867141841805;1
7.503881624667174;0.4287615280168315;0.2654251547582256;1.7379852030833967;0.06251940812333587;3.0;14.139556092501902;0.9960759704061668;3.3021718858584537;1.031626634449886;10.189926015416983;1
12.123120087317814;0.2771271979625844;0.4879479985447031;1.9123120087317813;0.07404104002910594;10.0;21.12312008731781;0.9977005480713096;2.9836936026195344;0.6673872052390688;9.871271979625844;1
8.995249765994513;0.337137605302469;0.36666258190192036;2.128562675504115;0.06561875585013717;12.476248829972567;27.523751170027435;0.9950028746489918;3.265237511700274;0.792862394697531;12.171376053024689;1
10.763969227139064;0.40225360853198955;0.5649547930111056;2.4387431921945923;0.09217133716361663;6.126130174722357;20.126130174722356;0.9970677576263226;3.143783905241671;0.7351356209666828;11.238743192194592;1
9.95087301010384;0.5057834653873139;0.3560931210777429;2.476018511787812;0.09344679896295259;9.849126989896162;44.84912698989616;0.9988190359719898;3.231450529427449;0.606537830437833;9.715087301010383;1
8.380967247322175;0.37570982580334755;0.4185803483933049;2.2864051766586964;0.06367974116706518;12.0;18.972810353317392;0.9955048941364029;3.174078447002391;0.8032025883293482;11.180967247322174;1
6.8;0.36;0.32;1.8;0.067;4.0;8.0;0.9928;3.36;0.55;12.8;1
12.67631855915318;0.30618407204234094;0.7276318559153181;2.3526371183063635;0.08077663430261589;7.144778387297723;28.618407204234092;0.9989671149570362;3.0021096946450907;0.8009203602117045;10.181592795765908;1
9.085524270926625;0.1739706969968361;0.4567463371246045;1.9517925853036016;0.07533731685623023;10.168658428115112;20.662683143769776;0.9956515535739299;3.37964148293928;0.7380744043450354;11.849402471565467;1
6.968951712674748;0.4862484364682049;0.16848636463689218;2.5159119336941727;0.07646960221019423;3.526519889490288;11.526519889490288;0.9942801938950157;3.494126845308982;0.6984475856337374;12.8;1
12.687714654459576;0.38890763274114554;0.6746418036257938;2.140615781725696;0.07881912399927332;23.0;42.529011272661215;0.9983174067635967;2.9834813527193456;0.68;10.97611014539509;1
11.760589574003847;0.4233325448436622;0.6484834865481438;2.996957511220234;0.10578749887921905;9.939386771306019;23.06061322869398;0.9998151296524833;3.1542429260085787;0.8481816031391806;10.393938677130603;1
9.202691887940604;0.27923284142606386;0.38744280475354614;2.4436070118838655;0.07348856095070924;17.538357928696808;48.02557195246454;0.9976051952061095;3.2635800733450355;0.88667564617961;10.753835792869681;1
7.9;0.5041612737615332;0.3410540801834843;2.4156735853212545;0.0736810235963345;7.894591981651568;16.789183963303135;0.9925850598809169;3.212648962201812;0.7284326414678746;12.973510377981881;1
10.688804196500438;0.49861356467887036;0.47594703251542286;3.6917619112377773;0.08516532902923032;8.623996771922739;44.7066612865379;1.0005218700023464;3.2378129997653495;0.7516532902923032;10.27066612865379;1
5.3050076963871176;0.48827809181298065;0.1084976910838646;2.14992303612882;0.04789984607225764;15.849769108386461;89.20030785548472;0.9918490446390453;3.5415023089161353;0.8784976910838646;13.538289720473028;1
7.3621991725849565;0.42299283258009646;0.17354262572633558;2.157482081450241;0.06480318745964803;13.0;26.3464541693568;0.9937047235009684;3.3099219159672324;0.6749609579836162;12.084254996771842;1
8.48004646901807;0.2850567893331959;0.3488435727058339;2.5147392878430566;0.0758004646901807;15.557821364708309;47.73696439215282;0.9962937429082332;3.3734692818824983;0.759364997019721;11.108389258040267;1
8.583491687580626;0.21339667503225018;0.3847624686290618;1.8752375313709382;0.06515558186935622;39.77518795919791;78.81591436613121;0.995907933500645;3.4468883626128757;0.851840856338688;11.132066499354996;1
7.3;0.48;0.32;2.1;0.062;31.0;54.0;0.9972799999999999;3.3;0.65;10.0;1
6.0089628720091195;0.4260691418660587;0.2317541622540134;3.6074263860967024;0.052801536485912424;24.542893752655075;101.5;0.9928378233041201;3.381203584383395;0.5870422533625914;12.22996158785219;1
8.944327266404235;0.3204593391016449;0.35535140484371336;2.3627008304700325;0.07690813217967102;10.767570242185668;30.76757024218567;0.9959187323909747;3.3241892560546416;0.8170004948043486;11.918649584764983;1
6.111985054118674;0.39880149458813263;0.19235964612042;1.8239701082373483;0.06923970108237348;11.359551623560222;24.88014945881326;0.9953537823397522;3.423595516235602;0.7555805703542763;10.231835595305414;1
9.311698122168288;0.2910744798756605;0.6039860983563281;3.6917619112377773;0.07228162861394993;39.77518795919791;82.87348554420029;0.9968463078628172;3.2616464739226707;0.7984488584184979;11.885441907596663;1
5.331617916121661;0.760919409131799;0.10279402795944644;1.405146251635018;0.04508823888162214;13.683820838783394;94.82352223675572;0.9924;3.5449265692446086;0.8545588055918892;12.977205972040554;1
10.606875044159557;0.4193124955840443;0.6989687433760665;3.6917619112377773;0.07520677109093075;37.48281238960111;74.44843716880332;0.9992068750441596;3.1958593805199444;0.8620677109093074;11.793124955840444;1
7.004237975203686;0.3553178481402764;0.26371841787105954;1.8531784814027639;0.06297881012398157;15.0;28.0;0.9946730827215905;3.276493480889125;0.7226589240701382;10.98188670970599;1
7.348491234211349;0.3496982468422698;0.33484912342113493;2.1605613605205574;0.06933403576324838;19.54526297365953;37.48491234211349;0.9942786665499843;3.364547370263405;0.8233403576324839;12.827368513170235;1
7.35352110242129;0.3283702227187834;0.35162977728121664;2.0372233296091244;0.061069416759771886;4.0;8.790744432030415;0.9931004828841715;3.3481388335195437;0.6093058324022812;12.8;1
5.280486428655008;0.4812203035233704;0.09926753576025436;2.15121607163752;0.04760972857310016;15.80486428655008;88.70729642982512;0.9919000056425145;3.5419513571344994;0.8858540714034976;13.531702500292527;1
9.9;0.5243369341155162;0.5640223193441559;2.3716846705775807;0.09189884830023927;30.03146147713602;51.842692614319894;0.9970893030977738;3.1922023033995215;0.7618876886281613;11.568538522863978;1
8.154427069621784;0.2891145860756432;0.39392360928290454;2.3240451160363067;0.05397482698305603;4.151909767927386;10.0;0.9936557031537943;3.320885413924357;0.6756944371316181;12.556944371316183;1
5.143700691748038;0.5746210857098408;0.0032775518811028817;1.7109251729370096;0.044000000000000004;15.529524211181345;86.1092517293701;0.992438976817959;3.5534448962377945;0.9268897924755884;13.020176902307107;1
7.849085977255724;0.4279891499625932;0.39091402274427584;2.601828045488552;0.09025592636839723;8.0;17.0;0.9948804269303906;3.266188229567559;0.7505484136465654;12.030805522370208;1
12.67680182356879;0.3061599088215605;0.7276801823568789;2.353603647137579;0.0808322097104108;7.152027353531844;28.61599088215605;0.9989688063824907;3.002882917710063;0.8007995441078026;10.18400911784395;1
12.725680911652772;0.2630674453947687;0.47790531813912046;1.972568091165277;0.0742418936372176;10.0;21.72568091165277;0.9981926394111832;3.001770427349583;0.7035408546991663;9.730674453947687;1
10.031880867431905;0.17841965767390477;0.4646049144184762;1.8365122860461904;0.07463487713953809;10.0;21.0;0.9962794555497608;3.252997170001381;0.7234877139538095;11.16975427907619;1
8.017780175009271;0.29041256142804167;0.3895874385719584;2.321905789289688;0.05395235526775781;4.0;9.739685964298959;0.9934610806664336;3.3339047105355157;0.6804764473224219;12.8;1
10.5;0.24362816700779258;0.47;2.0637183299220743;0.06817690020467554;6.0;24.0;0.9977637183299221;3.155442250511689;0.925397169054548;10.981859164961037;1
9.201138608876107;0.40334511808976053;0.39;2.0022772177522157;0.06332312572021498;21.0;55.57793490786347;0.9955207107215152;3.2074519081235153;0.8041067900337544;11.072241863482935;1
11.379749636965752;0.4922427949084146;0.6332553130601271;3.484812227724314;0.11124605535134044;5.8426783121183945;13.842678312118395;0.9977685356624237;3.05;0.74;11.342678312118395;1
11.20213915036743;0.31124521568279173;0.49437739215860416;1.9281130392069794;0.08509243431276772;6.0;10.0;0.9967316730457563;3.165836522878139;0.6901069575183715;10.883269542437223;1
9.74351772726295;0.16353639882647475;0.4608840997066187;1.8272102492665467;0.07472789750733454;10.0;21.0;0.9960859731847442;3.2929959281538492;0.7327897507334533;11.355795014669066;1
7.855888655392421;0.3345610293873473;0.4247109243139367;3.247109243139367;0.07447109243139367;15.661670169113687;36.338329830886316;0.9968368308816203;3.334561029387347;0.8688222689215158;12.469164915443157;1
10.465519810412687;0.24;0.4337920758349253;1.8;0.07631039620825374;6.0;21.655198104126868;0.9976;3.2237920758349254;1.039655943123806;10.8;1
7.373775316546502;0.37311234172674934;0.29147697787761295;1.7934438291366255;0.07340994462229629;16.868876582732508;24.0;0.9942522836232021;3.2531123417267493;0.698688765827325;11.344272547661316;1
12.707694323370315;0.30461528383148423;0.7307694323370315;2.4153886467406296;0.08438484718758621;7.615414850554722;28.461528383148426;0.9990769301317961;3.0523109173925036;0.7930764191574213;10.338471616851574;1
10.550600385705913;0.37864493250146514;0.49012007714118266;2.043825048213239;0.06354974180374934;7.0;19.561749517867607;0.9966855061281897;3.2145025819625066;0.8294425433919153;10.837049710720565;1
10.002873561517635;0.33531830242651617;0.4118479220095914;1.5248452686262366;0.06506366048530322;3.0;7.468169757348388;0.9948591777174984;3.163470380416925;0.5936958440191829;11.321971707108602;1
11.6;0.41;0.54;1.5;0.095;22.0;41.0;0.99735;3.02;0.76;9.9;1
10.90095746107541;0.48808297995986893;0.6061659599197379;3.6917619112377773;0.10283383029133118;6.0;14.600638307383607;0.9978488808641893;3.0898723385232785;0.6942170245104264;11.8;1
11.321838528412204;0.2941543908276997;0.52683087816554;2.0732351266215976;0.06348603401790606;3.9507365503380187;10.0;0.9960622651581217;3.077044193020281;0.7951396598209393;10.678161471587796;1
8.892401727051084;0.49873413796530686;0.3481012069479603;2.334176724566336;0.06387341379653069;30.063293101734658;54.93670689826534;0.9965727862918097;3.229746982630099;0.715569482878574;10.983542243178611;1
9.964932855855178;0.2875615239239841;0.47;1.6838366656651391;0.06005480950950198;7.783557147149404;24.0;0.9972946588083077;3.191616333433486;0.8524384760760159;10.583836665665139;1
8.111434515338892;0.468639500711533;0.23581787990202277;2.07120166429489;0.085;12.489147612271115;34.51085238772889;0.9974970353474863;3.3751085238772887;0.6640232851044003;9.744573806135557;1
9.862145666648832;0.40080971110992214;0.44540485555496107;3.6917619112377773;0.07122975722225194;6.114878611125973;13.885121388874026;0.9969694534111045;3.2203390750013376;0.5049342194463765;11.834463583337792;1
7.81383884741744;0.38046129491391467;0.43953870508608534;3.6917619112377773;0.07563690359311318;24.409225898278294;43.18154820344341;0.9953236309640688;3.334523856275473;0.8172619281377365;11.65476143724527;1
7.68591041655494;0.27;0.6560477081433973;3.4154624993296374;0.11809664784940449;4.929552082774698;9.859104165549397;0.9970520593738268;3.260567187583795;1.0490029164208672;9.977492708947832;1
7.195388218670931;0.6502200052986407;0.16396234920095953;2.374423527333866;0.06458176455003999;30.883647089992003;48.0;0.9952297694109336;3.4455764726661338;0.6790776437341862;12.337211763666934;1
